text,label
"That is why I believe regulation properly done, regulation of risk that is too unconstrained today, because the various risk management techniques that were supposed to replace the lender-borrower relationship have not been successful.",1
"One of the requirements of the portfolio is a goal sheet , which is completed by the student .",0
"This angered the Kingdom of Serbia and its patron , the Pan-Slavic and Orthodox Russian Empire .",0
The batteries developed by the team from Tel Aviv University (TAU) work in a different way than conventional batteries .,0
"Participants could spread their money among four options in the CKTD condition, compared to three in the KTD condition; in order to control for this, the ''relative amount'' column shows the amounts participants kept and invested in taking and defense relative to the sum of investments in these three options.",0
Glaucoma is one of the leading causes for blindness and currently about 90 million patients worldwide are affected by the disease .,1
"In this paper, we neither attribute behavioral differences between the 'elite' and the rest of society to endowment differences nor to self selection (a positive correlation between selfishness and endowment); rather we hypothesize in line with Cote et al. (2015) and Heap et al. (2016) that the inequality in the society itself makes elite members more selfish and less generous.",1
"Norton Co. said net income for the third quarter fell 6 % to $ 20.6 million, or 98 cents a share, from $ 22 million, or $ 1.03 a share.",0
"In addition , a brief biography establishing her credentials was included at the end of the report .",1
The company sent floral bouquets to a city in Ireland .,0
"The piper made many recordings , including an album called The King of the Highland Pipers .",0
An organization with the mission of allowing a safe haven for parents to share their grief after the death of a child .,1
The warmth was radiating from the fireplace to all corners of the room .,1
Williams was taken to a county jail where he later was released on bail .,1
"We also found that institutions are associated with the marginal effects of diversity: Diversity reduces contributions to public goods as expected, but only when students come from segregated institutions.",1
"Let me begin with the Secretary, because I was pleased to note in your statement that you understand that the regulator at OFHEO, of Fannie Mae and Freddie Mac, believe that they are now adequately capitalized.",1
Tokens kept have a private value while tokens invested in the public fund generate a 'public good' return by transferring income to the contributor and the rest of the players.,1
The delay in the progression of these applications has been caused by the original applicants .,1
"Chargers receiver Vincent Jackson was arrested for investigation of DUI on Jan . 6 , five days before San Diego ’ s playoff loss at Pittsburgh .",1
The act of repeated hand washing is the compulsive behavior performed in an attempt to remove the anxiety caused by the obsessive thought .,1
"He was sentenced to life in prison for indecency with a child , aggravated sexual assault and two counts of aggravated assault with a deadly weapon , MyFoxHouston . com reports .",1
The increased spending caused a strain on the state treasury as the Sultan was spending increasing amounts of time in the harem rather than leading the people .,1
"At a news conference, Secretary of State James A. Baker III said Jordan "" is seeking some guidance "" about a provision in the U.N.-backed trade embargo that allows food for humanitarian purposes.",0
The deeper currents are caused by heat from the sun .,1
The jury ' s deliberations were reported weekly on air .,0
"He conquered Wales and attempted to use a succession dispute to gain control of the Kingdom of Scotland , though this developed into a costly and drawn-out military campaign .",0
"In recent years , opinions on classical drive theory have fallen into contending groups .",0
The virus is exported to the hard disk .,0
"I stood at the great central window , which was wide open , and watched the whiteness of the swans moving vaguely over the surface of the canal in the oncoming twilight .",0
"Yesterday , the police explained that officers shot and killed a 16 - year - old Kimani Gray in Brooklyn because he allegedly pointed a gun at the cops . They killed my little brother for no reason . """,1
"The guy put up a fight , so the mugger takes out a gun and shoots him , point blank .",1
"Although we expected behaviour in the trustee role to be value-expressive, universalism was not a stronger predictor of behaviour in the trustee role than in the proposer, responder, or truster roles (all contrasts t(1079) < 1.48, all p > .1).",0
"Previously, Columbia didn't have to adjust the book value of its junk-bond holdings to reflect declines in market prices, because it held the bonds as long-term investments.",1
The war refuges migrated into the Southern region to avoid battles .,0
It was a factory for destroying perfectly good pants .,0
"Aetna Life amp Casualty Co.'s third-quarter net income fell 22 % to $ 182.6 million, or $ 1.63 a share, reflecting the damages from Hurricane Hugo and lower results for some of the company's major divisions.",1
"Protesters enraged over the fatal shooting of a teenager by police poured into Brooklyn streets for a third straight night Wednesday , pitching bricks , bottles and garbage in furious clashes with cops .",1
"Until then, Conseco said the stock remains convertible into common stock at the rate of 1.439 shares of common stock for each share of preferred stock, which is equivalent to a conversion price of $ 17.50 a common share.",0
Contractions of the diaphragm are caused by stimulation of the vagus nerve either by the brain or by irritation anywhere along the length of the nerve .,1
In the end the most important factor is how the electrician ' s tool belt fits .,0
She clicked on the book title to see a couple of illustrations from the book .,0
"Anthony finds inspiration in a beautiful , enigmatic older woman who teaches him to follow his heart and find happiness through swing dancing .",1
The companies said the acquisition is subject to a definitive agreement. They said they expect the transaction to be completed by Dec. 15.,0
"Thanks to the new product , a large profit is brought into the company .",0
Seacom restored via alternative routes Seacom announced that it has fully restored all its customers on alternative routes,0
Archaeologists have located the tomb and have inserted probes deep into the tomb .,0
"In line with these predictions, Pellegrini & Long (2002) have observed an initial increase in aggressive competition as adolescents moved from primary to secondary school, and bullying behavior appeared to mediate dominance status during this transition.",1
Earthquake Levels Villages on Iranian Island of Qeshm Ten people are killed and about 50 hurt .,1
"Memorial for Kimani 'Kiki' Gray , who was fatally wounded by police Saturday after allegedly pointing a gun in their direction , turned ugly as nearly 100 angry mourners clashed with cops , tossing bottles and creating a melee .",1
One Australian and one English climber have fallen to their deaths in New Zealand .,1
"A British climber has fallen 2 , 000ft to his death on a mountain in New Zealand , police there have said .",1
"Robbers crash 4x4 into store , grabbing jewelry and watches , before setting car ablaze",1
"In contrast to experiments where reputation is information about behavior in previous periods of the game, our experiment contains an endogenous reputation system.",0
"In reality , however , the drama has been caused by the erupting ash and smoke colliding with a lightning storm .",1
"Then , in April 1940 , Germany decided to attack Norway and Denmark so that it would be safer to transport iron ore from Sweden .",1
"Our powered scissors effortlessly cut fabrics , gift wrap , vinyl and much more .",0
And now Kellogg is indefinitely suspending work on what was to be a $ 1 billion cereal plant.,0
Some of these data were presented in a paper read at the annual meeting .,0
"Klitschko put Thompson on the canvas with a big right hand near the end of the fifth round at Stade de Suisse , and the 40 - year - old American never recovered . The Ukrainian champion dropped Thompson again in the sixth , and referee Sam Williams gave the challenger a standing count before stopping the fight .",1
"Furthermore , jump instructions may be made to happen conditionally so that different sequences of instructions may be used depending on the result of some previous calculation or some external event .",1
"Intel Corp.'s most powerful computer chip has flaws that could delay several computer makers ' marketing efforts, but the "" bugs "" aren't expected to hurt Intel and most computer makers.",0
"Ritter's return is seen as something of a test of that agreement, under which Iraq agreed to give inspectors full access to eight of Saddam Hussein's presidential palaces.",1
"Jenkin , who was described as a Goth , was arrested nearby on suspicion of murder .",1
"Although the custom originated in an all male military , it is gender neutral .",0
"An expansion tank has a vertically set up cylinder with a float therein , which forms a separating element between water and gas in the cylinder .",0
These piezos have 2 . 5 inch pretinned lead wires solidly attached with solder joins protected by a dab of silicone .,0
Firefighters extinguished blazes at least two buildings the bank and a branch of the Finance Ministry while protesters set up burning barricades and torched cars and a fire truck .,1
"The severe recession triggered by the global crisis has bottomed out , thanks in part to a rebound in exports , although production remains the same .",1
"Although in the past the flights had been conducted by the CIA , due to pressure from the Defense Department , the authority was transferred to the Air Force .",1
"Flyers and postcards supply current clients with company information , but normally do not increase clients to the mailing list .",0
"Entering the fissure created by the meteor ' s impact , Sephiroth merged with all the energy of the planet , granting him god-like power over it .",0
Fish use their muscles to move their bodies and fins .,0
"Earlier this year, DPC Acquisition made a $ 15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $ 283.7 million offer was not fully financed.",1
"We watched as a barman poured alcohol on to the bar , poured absinthe into a couple of shot glasses , then lit the lot .",0
These associations could explain why previous studies found an effect of Openness on PEB and the present study did not.,0
"We also examine the notion that Invest is seen as the more cautious strategy, and discuss the link between subjective perceptions and choice.",0
"Dozens ""Riot"" Over NYPD's Fatal Shooting Of Brooklyn Teen",1
"Prime Minister Margaret Thatcher might, however, be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15 % or mount a friendly suitor bid against Ford.",1
The colouration has been caused by a blue dye .,1
Cathay Pacific delayed both legs of its quadruple daily Hong Kong to London route due to this disruption in air traffic services .,1
Jury finds Andrew Lopez guilty in murder of Zurana Horton,1
"A hungry , wet and barefoot Arcade Joseph Comeaux Jr . was caught in northeast Houston , about 25 miles northwest of where he escaped , said Alfredo Perez , a spokesman for the U . S . Marshals Service . The guards , who were unharmed , were forced to drive to the Baytown area , where Comeaux took their weapons , handcuffed them together and ran away .",1
The origin of the schwannoma is from the normally-existing schwann cells in the tentorium .,0
"A shocking video released for the first time Thursday captures the moment a Brooklyn mother of 12 was killed in a gang shootout as she picked her daughter up from school . The dramatic footage was shown at the trial of two local toughs charged with killing Zurana Horton , 34 , on Oct . 21 , 2011 .",0
"For the second time in less than a month , a member of the San Diego Chargers has been arrested on suspicion of drunk driving .",1
That is due mostly to payments from Allianz for most of the 50 % stake it has agreed to acquire in Navigation Mixte's insurance business.,0
There are disagreements among experts about how much pressure will be needed to make Saddam Hussein decide he's up against the wall and whether simple economic pressure will ever be enough.,1
"In a stunning shift in direction, Provigo Inc. said it will sell all its non-food operations to concentrate solely on its retail and wholesale grocery business.",0
Many local shops donated funds to the candidate .,0
We have drained our toxins into Puget sound .,0
The hall has a lift and full access for the disabled .,0
"Infusing liquidity into the marketplace has prevented the credit crunch from seizing the system, and facilitating the sale of Bear Stearns to J.P. Morgan is viewed by many as having been the lynchpin that prevented a run-on-the-bank type crises which could have spread throughout our financial system and caused irreparable harm.",1
"Before doing for his hair reduction by laser treatment , he first consulted with a dermatologist .",1
The defendant and I flinched when the judge pounded his gavel .,0
Heavyweight champion Wladimir Klitschko once again displayed his dominance by scoring a sixth round stoppage against American contender Tony Thompson . Klitschko utilized good ring smarts and superior punching power to systematically break Thompson down .,1
"However, it is important to note that the results from a survey of a nationwide representative sample of Swedish parents' attitudes toward child care (Biel et al., 1997) were successfully replicated in experiments similar to those reported here (Eek et al., 1998).",0
"Individually rational and selfish behavior thus leads to Pareto-suboptimal outcomes, rendering the one-shot PD a classic example of a social dilemma [1,2].",1
The motor unit is housed inside a caisson .,0
"( Tue , 16 Aug 2011 ) This morning one of the Wits Internet Service providers , SEACOM , experienced an outage affecting International Internet browsing . TENET will continue to monitor and ensure that it is stable however , but from the looks of things traffic should now be flowing normally again .",1
I found a bottle with 5 fentermine in it yesterday .,0
"But many indicated an interest in having both players choose D (Table 6), which is closely related.",0
This prescription drug alleviates panic from claustrophobia and is also very handy for airplane rides and in case of broken-down subway cars or elevators .,1
Extra virgin olive oil is in a cask .,0
The man aged in his early 30s fell about 600m while climbing near the Mount Sefton Bivvy on Saturday afternoon .,1
I was attacked by a flock of pigeons today .,0
The presentation generated debate and there was general discussion on how journalists can better equip themselves to handle the challenges .,1
Our microwave has a button for popcorn .,0
Analyst estimate the value of the BellSouth proposal at about $ 115 to $ 125 a share. They value McCaw's bid at $ 112 to $ 118 a share.,0
"Despite the recent possibility of military conflict with Iraq, oil prices have been falling, that's because of a worldwide glut of oil.",1
"Also , Kulap was located beneath a tropical upper tropospheric trough ( TUTT cell ) that caused subsidence .",1
"Jury shown horrific moment innocent mother is shot dead shielding her child when she's caught up in gang attack as she picks up daughter from school Zurana Horton , 34 , a mother of 12 , was fatally shot in 2011 while picking up her daughter , 11 , from school",1
Female Employee Yvonne Hiller Kills Two In Kraft Shooting,1
Klitschko finished the fight five rounds sooner than when knocking out Thompson in the 11th of their first title fight in 2008 .,1
The tunnel complex now hosts a series of galleries detailing the occupation history .,0
The withdrawals could spell trouble for the $ 200 billion junk market.,0
The lack of stability caused a strong reliance on the colonizers .,1
The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack.,1
"In the ten sessions, subjects punished other group members a total of 1,270 times; 84.3% of the subjects punished at least once, 34.3% punished more than ®ve times during the six periods, and 9.3% punished even more than ten times.",0
"However, we have to recognize that as the subjective probabilities go to zero, the economic impact of choices becomes weak.",1
"But in June last year, the remaining leadership had a falling out, and Pol Pot was arrested.",0
"The results support the theoretical model conceptualizing alcohol use and misuse as being the product of stress caused by constraints and resources brought to bear simultaneously by agent personality , structures of daily life , and macro social structures .",1
The charge to leak away before the arrival of the next impulse from the photocell .,0
"Of course, there were sell programs in past years, too, but they seem to hurt market makers more painfully these days. That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled.",1
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. The thrift and the holders had suspended their lawsuits as part of the agreement.,0
"In a conventional , steam turbine-only power plant , the heat required to produce the steam comes from a boiler .",1
Arcade Joseph Comeaux Jr . is serving three life sentences .,0
An office worker in Dubai said the tremor lasted 30 seconds and was strong enough to shake buildings along the skyscraper - lined central business district .,1
"The practical effect of this Kennedy-Khrushchev Pact was that it effectively strengthened Castro 's position in Cuba , guaranteeing that the U.S. would not invade Cuba .",0
This add on uses an intermediate form to declare the latex/pdflatex rendering options .,0
The inherent RNA silencing mechanism in plants has been effectively manipulated as a tool for the targeted down-regulation of genes .,0
"Now, following asset sales that shrank revenue by more than one-third this year alone, Control Data is flush with cash. So its senior executives are talking openly about possibly buying back some of the company's $ 172.5 million in subordinated convertible debentures next year.",1
"Other keyed string instruments , small enough to be held by a strolling player , include the plucked autoharp , the bowed nyckelharpa , and the hurdy gurdy , which is played by cranking a rosined wheel .",0
"The 1906 San Francisco earthquake was caused by a rupture on the San Andreas Fault , a continental transform fault that forms part of the boundary between the Pacific Plate and the North American Plate .",1
"Having built a makeshift slingshot , the hero apparently flies through the ceiling of his shabby room and vanishes into space .",0
"Properties of the soils developed from the amphibolites of Santiago-Ponte Ulla , Spain .",1
A misty ridge uprises from the surge .,0
They were told that they would participate in a number of unrelated experiments and were brought to individual soundproof cubicles.,0
We are here because what happens on this island will also have an impact on the United States.,1
"His struggles for power against Godwin , Earl of Wessex , the claims of Canute 's Scandinavian successors , and the ambitions of the Normans whom Edward introduced to English politics to bolster his own position caused each to vie for control Edward 's reign .",1
"Indonesia is already receiving $400,000 in the current fiscal year for civilian training programs and is to receive a like amount next year; and the United States expects to provide an additional $16 million this year to train police officers in counterterrorism.",1
"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab It seems Lindsay Lohan has had enough of New York attorney Mark Jay Heller .",1
They are a collection of standards defining the allowed formats of Compact Discs .,0
"Continuous improvement starts with measuring process performance , and instigating a robust process for reviewing further changes logically and quickly .",1
"At 6:45 pm EDT , news of Fomin 's offer to Scali was finally heard and was interpreted as a `` set up '' for the arrival of Khrushchev 's letter .",1
"Comeaux , a 6 - foot , 200 - pound black male , was serving a life sentence for crimes he committed in three Texas counties . He was sentenced to life in prison for indecency with a child , aggravated sexual assault and two counts of aggravated assault with a deadly weapon , MyFoxHouston . com reports .",0
"The collaborative effort helped SA and its associate group Baandhani , a federation of slum dwellers , build strong relationships with the local government .",0
"Dr . Marshall is the discoverer of Helicobacter (H . pylori) , the germ that causes peptic ulcer .",1
"The elderly found it hard to cope with the high heat-humidity , which often causes nausea and dizziness from exhaustion and dehydration .",1
Iraq still has the potential to cause significant problems by using forces and weapons that don't yet seem fully engaged.,1
Its introduction supplies useful historical background .,0
"I felt proud of myself, because thanks to me my two friends talked, and solved their problem.",1
While en route from the drop - off location to the hut he slipped from the ridgeline and fell to his death .,1
One of the largest Internet piracy rings in the world has been shut down in a police operation that resulted in the arrest of 181 people .,1
"Secretary Paulson:  Well, let me mention the student loans, because here is a case where I think you have seen our department work creatively with the Department of Education to deal with a problem that's here and now, and so we have a program in place which I think is going to be acceptable to most fellow lenders.",1
"Mr. Schwarz, 52 years old, will succeed Daniel P. Davison Feb. 1, soon after Mr. Davison reaches the company's mandatory retirement age of 65. Mr. Schwarz, who is president of U.S. Trust, will be succeeded in that post by Jeffrey S. Maurer, 42, who is executive vice president in charge of the company's asset-management group.",0
People who sacrifice on behalf of others like themselves are more prone to the self-interest illusion because they see the benefits as going to people who are like themselves in some salient way.,1
"Once they grow there , the swelling and inflammation caused by the infection closes off the sac , causing it not to ""shed"" bacteria , and protecting the bacteria inside from antibiotics and your body ' s own immune cells .",1
The book was misplaced into the wrong shelf .,0
A book titled Heures de Louis le Grand that looks at the life and arts of the Sun King is showcased at the exhibition .,0
"But because these claims are more difficult to evaluate and have been coming in more slowly, the company has no estimate of the impact of the earthquake on fourth-quarter results.",1
"So when the plants came up and bore grain , then the weeds appeared also .",0
"The Athens protest march marking the zenith of the general strike called for the 5th of May was attended by an approximate 200 , 000 ( 20 , 000 which is the foreign broadcast number referring to the PAME march alone ) , although because of lack of media coverage due to the media participation in the general strike no concrete estimates can be made .",1
It might be speculated that even greater manipulation of partner characteristics (perhaps established via pre-experiment communication with a stooge-partner) would affect the game strategies themselves.,1
"Here we show that, unlike material sanctions, moral judgments do not result in cycles of recrimination and tend to ""crowd in"" interpersonal trust, trustworthiness, and generosity.",1
Through some mechanismperhaps biological (Trivers 1971) -cooperation on the part of one individual in a dilemma situation enhances the probability that others will cooperate later in that same situation or a similar one.,1
The spiral light was caused by the missile .,1
Chargers defensive tackle Jamal Williams was arrested early Sunday for suspicions of driving under the influence .,1
The average age of the participants was 19.0 years.,0
Charger Jamal Williams arrested on suspicion of DUI,1
"Deputy Jerry Ortiz was shot and killed after knocking on a door during an investigation . As he spoke to the woman at the door of the apartment , the suspect in the previous day's shooting appeared and shot him in the head .",1
The City Attorney's Office is considering whether to file misdemeanor drunk - driving charges against Chargers defensive lineman Jamal Williams .,1
A Norwalk Superior Court judge on Thursday upheld a jury's recommendation that convicted cop killer Jose Luis Orozco die for his crimes .,1
"The halting of easy profits from inflation brought on a banking crisis , which resulted in a complete restructuring of the industry during the late 1990s .",1
Somali pirate attack foiled in Gulf of Aden An Indian warship on Thursday intercepted three boats with 26 Somali pirates in the Gulf of Aden and foiled an attack on merchant vessels .,1
Cities produce surprisingly low carbon emissions per capita .,1
"More generally, the stability of the broader financial system requires key payment and settlement systems to operate smoothly under stress and to effectively manage counterparty risk.",1
And the weakness of the Asian economies is also likely to lead to decreased demand for American exports.,1
"The family's border collie , named Fenn , was also found beaten to death in the backyard of the house .",1
"Privately, authorities say Rudolph has become a focus of their investigation.",0
"Likewise , the art of Paul Nash , John Nash , Christopher Nevinson , and Henry Tonks in Britain painted a negative view of the conflict in keeping with the growing perception , while popular war-time artists such as Muirhead Bone painted more serene and pleasant interpretations subsequently rejected as inaccurate .",1
"Forty-five male undergraduates took part in Experiment 2, which varied the strategy of a simulated ""other.""",0
"The Philippine Atmospheric , Geophysical and Astronomical Services Administration ( PAGASA ) said that the names Bebeng , Juaning , Mina , Pedring were retired from PAGASA 's list of local names after they each caused over 1 billion PHP in damages to the Philippines during 2011 .",1
"Japanese prisoner-of-war camps , many of which were used as labour camps , also caused a lot of deaths .",1
The amount of the stake varied from ¥1 to ¥23.,0
"Police were called to the family's terraced house in Millom , Cumbria , at 8 . 40am on Saturday and found the bodies of Alice McMeekin , 58 , and her university student daughter Katie Jenkin , 20 . Jenkin , who was described as a Goth , was arrested nearby on suspicion of murder .",0
Iraq reiterated on Friday that its dossier provided a full and honest account of its weapons programmes .,0
Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen .,1
"A declarative sentence or declaration , the most common type , commonly makes a statement .",0
The building was surrounded by police who arrested three people as they tried to gain access .,0
This dishwasher has the tallest tub available* and allows you to wash more than ever before .,0
A terrorist has planted a bomb in a city centre and it is due to go off in one or two hours ' time .,0
"A man suspected of shooting three people at an accounting firm where he had worked was arrested a few hours later after a high - speed chase , authorities said . One victim died in the Monday morning attack .",0
San Diego Chargers Defensive Tackle Faces DUI Charges He is the second Chargers ’ player within the last month to be arrested for DUI .,1
"Taken together, our results illustrate the importance of equality as a normative criterion and how the efficacy of communication is reduced in the presence of normative conflict.",1
"Four men rammed their car into an upmarket jewellery store in central Paris on Monday , smashing the shop window and making off with a two - million - euro ( $2 . 6 - million ) booty , a police source said .",1
"Authorities said Ortiz probably died instantly . ""This was an assassination of a deputy , "" Sheriff Lee Baca said .",1
"Golden girl of screen and pool , Esther Williams , has died peacefully in her sleep aged 91 . Stunning Williams quickly achieved movie success and pin - up status , due to her swimmer's physique being regularly snapped in bathing suits .",0
"Ironically , the damage caused by the floods , and the subsequent insurance payout , were what prompted the restoration of the station building .",1
"He quickly reached an understanding with the French and renounced all claims to their territory except the port of Calais , realizing also that nothing could be done to stop them from incorporating the Duchy of Brittany .",0
This consensus paper describes the essential skills that clinicians need to help persons who are experiencing grief after the death of a loved one .,1
"Worries however grew about the safety of Americans and other Westerners trapped in Kuwait. Iraqi military authorities ordered all Americans and Britons in Kuwait to assemble at a hotel, officials said.",0
This correction left' the distributions essentially unchanged.,0
"I ' m finding the most joy comes from Asian flavours ; beautiful fresh fish; things that have been marinated; roasted vegetables; meats that intensify in flavour during the cooking process; and dishes made from the most brilliant , fresh , in-season food .",1
The wounds caused by the scourging and the thorns are almost invisible .,1
"A powerful earthquake has hit southern Iran , destroying several villages and killing at least three people and injuring others , according to reports . The governor of Qeshm island told the AFP news agency four villages had been destroyed and three people killed .",0
She said he had told health workers that he feared he would harm himself or someone else if he did not stay in a secure psychiatric unit .,1
They were released only after many approaches by the Red Cross to the Allied Supreme Council .,1
"The first civilization to have a dedicated force of military engineering specialists were the Romans , whose army contained a dedicated corps of military engineers known as architecti .",0
"While less information leads to more equal contributions, subjects focus on group efficiency in case of full information.",1
The yellow discolouration has been caused by the damaging acidic properties of the low-grade mount used in the original frame .,1
"In the last twenty four hours, the value of the Indonesian stock market has fallen by twelve percent. In Singapore, stocks hit a five year low.",0
"Three people , one of them a pregnant woman , were killed when Greeks protesting against government austerity measures threw petrol bombs at a bank in Athens on Wednesday .",1
Up the coast . . . the Philly Sixers canned Jim O'Brien [ who had been under fire all season ] and quickly hired Mo Cheeks .,1
"While the behavior of subjects in the low-reward conditions is more ambiguous, it is congruent with the speculation that persons are not highly motivated to do well in the PD game when earnings are small, irrespective of the extent to which the rewards are equitable.",1
The bark of this tree trunk presented an interesting pattern .,0
"Friends and neighbours were shocked by the murders of the animal - loving divorced mother - of - two and her daughter , who was studying in South Wales and was on a weekend visit home .",1
"Buffy gathers other allies : Spike ( James Marsters ) , a vampire , is an old companion of Angelus and one of Buffy 's major enemies in early seasons , although they later become allies and lovers .",0
"In our study, by perceiving the punishment executer to be human, we show that such a rule could emerge spontaneously because the rule benefits the punishment executers themselves.",1
This film was taken by B-17 flight personnel during World War Two as the two German saucers attacked a squadron of bombers .,0
"Instead , the success of the revolution is the reason for the celebration .",1
"Trustcorp Inc. will become Society Bank amp Trust when its merger is completed with Society Corp. of Cleveland, the bank said.",0
"I want to thank you, Secretary Paulson and Chairman Bernanke, for being with us, and I want to begin with a question to Secretary Paulson.",1
"The similarity between single-player and multi-player versions of the IPD can provide a powerful research model as the reduction from two to one players reduces the number of uncontrolled and interacting variables involved in the prisoner's dilemma (Fantino, 2004).",1
A small hardcore group under Pol Pot continued to hold out at their headquarters at Anlong Veng in northern Cambodia near the Thai border.,0
"Specifically, with the addition of the G allele on rs237887, self-reported positive emotional reactions significantly decreased (see Figure 1).",1
"The spokesman said that the proposed guidelines caused Crossland to revise its business objectives and, consequently, to write down the asset value of some previous acquisitions.",1
"Lastly, because greedy people are never satisfied with their current state of affairs, it is likely that this affects their wellbeing in a negative way.",1
"Our main goals are to understand whether and when subjects play cooperatively, and also to get a sense of the sorts of strategies that they use.",0
"d = .92. 3 Due to the modest sample size for examining moderately highly correlated predictors in regression, we examined correlations to determine the most likely predictors of interest for future research.",1
The artist who originally made the song popular is listed for reference only .,0
"Actress and champion swimmer Esther Williams , who showcased a combination of glamour and athleticism by starring in several spectacular and splashy MGM musicals of the 1940s and '50s , has died . Williams died peacefully in her sleep Thursday in Beverly Hills , family spokesman Harlan Boll announced .",0
Rudders and skegs improve the control over your kayak .,0
There is a rise in erratic behaviour from substance abuse and frustration caused by long waits for hospital treatment .,1
Teen Arrested in Shooting of Hero Brooklyn Mom,1
"This reconstruction involved track removals , conversion of each deck (lower and upper) to one-way motor vehicle traffic , and the lowering of the lower deck of the bridge by 16 inches through the Yerba Buena Tunnel .",0
"However, the non-monotonicity between observability and deterrence we observe is troubling, because it suggests that simply increasing the ability to monitor outside threats may not lead to better outcomes, and it leaves us unsure about what level of observability is required to generate better outcomes.",1
"I have to tell you, I'm surprised, because I thought that our regulatory agencies, no matter how they were organized, whether it was by financial institution category or not, had as its prime objective, all of those things that you talk about doing now.",1
"Although aeronautical warfare had relatively little success at the start of the war , actions at Taranto , Pearl Harbor , and the Coral Sea established the carrier as the dominant capital ship in place of the battleship .",1
The general strike was staged as a protest against a new round of draconian austerity measures .,1
Real-world truths were imported into the fictional world .,0
"We take multivitamin that contains vitamins D , E , K , and beta-carotene .",0
"Flowers are nice , but don ' t last very long and the fruit in a fruit basket often goes bad .",0
Zook took the ax to the coaching staff .,0
The carrier polymers are migrating into the target organs .,0
The snowstorm caused a major catastrophe on the West Virginia Turnpike .,1
"The list of the 10 Most Beautiful Women posted on the official Web site of the 2009 Australian Open was filled with sleek , thin images .",0
"The workman stirs the ore with a hoe or an iron rake , back and forward across the hearth , moving it from the bridge toward the flue and back .",0
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $ 8.1 million, or $ 2.14 a share, for the third quarter ended Sept. 30. This quarter's loss includes pretax charges of $ 4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $ 3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs.",0
Tobit Random Effects Regressions on Public Good Contribution: Effect of Disapproval Points in Punishment Treatment,0
"Suicide is one of the leading causes of death among pre-adolescents and teens , and victims of bullying are at an increased risk for committing suicide .",1
SEACOM problems only resolved next week Initial estimates indicate that the total SEACOM repair time will be around twelve days,1
"The tongue has taste buds , but a cat ' s appetite comes from the smell of the food and doesn ' t come from the taste of it .",1
"In a sad and surprising reversal of gender roles , a disgruntled woman opened fire at a Kraft factory in Philadelphia last night , killing two workers and wounding two others .",1
"Frederick B. Taylor, 48, also was named a vice chairman and chief investment officer, a new post. Mr. Taylor also was named a director, increasing the board to 22, but is not part of the new office of the chairman.",0
Historians use evidence and artifacts .,0
John Jenkin accused of Millom mother and sister murder A man has been remanded in custody after being charged with the murder of his mother and sister in Cumbria .,0
HC lawyers entered into a scuffle over the division of AP .,0
"Food poisoning is perhaps the commonest cause of abdominal pain , especially in the young dog or the scavenger type .",1
The frame encloses a rectangular picture that has the same area as the frame itself .,0
He has released a photocopy of his original birth certificate .,0
"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1
"Waxman Industries Inc. said holders of $ 6,542,000 face amount of its 6 1/4 % convertible subordinated debentures, due March 15, 2007, have elected to convert the debt into about 683,000 common shares. The company said the holders represent 52 % of the face amount of the debentures.",0
"These variables should capture the economic circumstances of villages, particularly wealth.",0
"In the present study, we focus on the applied issue as to whether these dilemmas are effectively construed in a different way.",0
"First, models of information signaling have shown that sequential giving can have beneficial effects for voluntary public good provision when the common value of the public good is uncertain.",1
Semi-structured interviews are used by researchers in order to acquire an agent-informed account of policy processes .,0
These were all Catholic and each wanted to end Protestantism in England .,0
Seacom said that its cable network was successfully repaired on 29 October 2011 and all circuits were restored to the core network as of 4 November 02 : 00 GMT . All Seacom traffic to Europe was affected by the break which happened on 8 October 2011 on one of their Mediterranean backhaul service providers' cables between Abu Talat and Marseilles .,1
The shape of the vessel is seen in a ewer that has been in the Metropolitan Museum for many years .,0
"But in recent weeks, construction-industry sources reported that early preparation work was slowing at the 185-acre site.",0
"Love didn ' t find success initially as he bounced from one therapist to another , but eventually found a therapist with a program that worked for him .",0
"Unisys also noted that it paid $ 78.8 million in taxes during the quarter, even though tax payments normally would be minimal in a quarter that produced such a big loss. In addition, Unisys said it reduced computer inventories a further $ 100 million during the quarter, leaving it within $ 100 million of its goal of a reduction of $ 500 million by the end of the year.",0
"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others.",0
